player_name,elo,hard_elo,clay_elo,grass_elo,rank,rank_points,age,ht,is_left,matches_played,win_last_5,win_last_25,win_last_50,win_last_100,elo_grad_20,elo_grad_35,elo_grad_50,elo_grad_100,ace_avg_last_5,ace_avg_last_20,ace_avg_last_50,df_avg_last_5,df_avg_last_20,df_avg_last_50,1st_win_pct_avg_last_5,1st_win_pct_avg_last_20,1st_win_pct_avg_last_50,bp_save_pct_avg_last_5,bp_save_pct_avg_last_20,bp_save_pct_avg_last_50
Jorge Tejada,1400.0,1400.0,1400.0,1400.0,2000.0,0.0,56.7,185.67156964873536,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mardy Fish,2024.1720215636246,1706.0239635639502,1423.8508967564496,1738.9293091277161,581.0,55.0,43.7,188.0,0,524,0.2,0.52,0.52,0.6,-78.91158116481665,-100.81622519258872,-171.2049584806382,-167.26842048244453,7.2,7.1,8.04,3.4,2.6,2.4,0.7539458292831606,0.7100928831574677,0.732732765962799,0.5616666666666665,0.5242162004662004,0.5667600732600733
Gabriel Moraru,1396.1994941824103,1396.1994941824103,1396.1994941824103,1396.1994941824103,418.0,89.0,43.2,180.0,0,1,0.0,0.0,0.0,0.0,-3.8005058175897375,-3.8005058175897375,-3.8005058175897375,-3.8005058175897375,1.0,1.0,1.0,1.0,1.0,1.0,0.5625,0.5625,0.5625,0.5,0.5,0.5
Barry Cowan,1709.0942733469215,1758.5048391236771,1782.1909140221003,1772.7043344712702,251.0,136.0,50.8,188.0,1,66,0.2,0.25,0.25,0.25,-73.09664067517883,-73.09664067517883,-73.09664067517883,-73.09664067517883,8.6,6.6875,6.6875,6.0,4.5,4.5,0.6084559187589849,0.635287643232693,0.635287643232693,0.5423684210526316,0.537783602813595,0.537783602813595
Flavio Cipolla,1567.8931825538327,1584.2306168911407,1545.9389200267897,1370.915426077175,147.0,377.0,41.7,173.0,0,101,0.2,0.32,0.38,0.36,-67.91556104021743,-184.28395108152858,-129.06077077984128,82.41540193778178,0.4,0.7,0.8,4.2,3.8,3.28,0.5065770575588248,0.5812354051003183,0.6059423709422229,0.4333333333333334,0.4932824663259446,0.4814211267561651
Andres Molteni,1399.7052149632143,1399.7052149632143,1399.7052149632143,1399.7052149632143,280.0,169.0,36.9,180.0,0,1,0.0,0.0,0.0,0.0,-0.29478503678569723,-0.29478503678569723,-0.29478503678569723,-0.29478503678569723,0.0,0.0,0.0,2.0,2.0,2.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
Miguel Angel Este,1378.0782162834425,1400.0,1400.0,1378.0782162834425,1336.0,4.0,26.3,186.27336318231923,0,1,0.0,0.0,0.0,0.0,-21.921783716557457,-21.921783716557457,-21.921783716557457,-21.921783716557457,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
Giorgi Javakhishvili,1400.0,1400.0,1400.0,1400.0,1105.0,9.0,29.3,185.67156964873536,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robert Yim,1399.0989705392956,1399.0989705392956,1399.0989705392956,1399.0989705392956,802.0,12.0,40.4,185.67156964873536,1,1,0.0,0.0,0.0,0.0,-0.9010294607044216,-0.9010294607044216,-0.9010294607044216,-0.9010294607044216,2.0,2.0,2.0,3.0,3.0,3.0,0.6829268292682927,0.6829268292682927,0.6829268292682927,0.5,0.5,0.5
Tobias Summerer,1434.397438603594,1426.7790976094648,1439.344652907677,1427.83522551522,219.0,176.0,42.2,185.0,0,8,0.2,0.125,0.125,0.125,6.562213088374165,6.562213088374165,6.562213088374165,6.562213088374165,4.8,4.75,4.75,3.2,3.0,3.0,0.6159830171358629,0.6349043516963089,0.6349043516963089,0.5757575757575758,0.5167929292929293,0.5167929292929293
Samir Iftikhar,1404.459218259586,1422.6032266683499,1400.0,1404.459218259586,2000.0,0.0,33.4,185.67156964873536,0,5,0.4,0.4,0.4,0.4,4.459218259585896,4.459218259585896,4.459218259585896,4.459218259585896,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
Chieh Fu Wang,1400.483855628811,1400.483855628811,1400.483855628811,1400.483855628811,1047.0,10.0,32.0,186.27336318231923,0,2,0.5,0.5,0.5,0.5,0.483855628810943,0.483855628810943,0.483855628810943,0.483855628810943,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
Christopher Oconnell,1603.3990863987494,1621.8693702823666,1385.701426766806,1421.7939272723504,71.0,765.0,31.4,183.0,0,114,0.2,0.36,0.4,0.42,-121.27568114566179,-8.293052133819401,-91.48920571301392,207.82789419208484,6.8,5.95,7.92,1.2,2.3,2.04,0.7138839746424885,0.7158764313054988,0.7357607074013981,0.6466666666666667,0.49617063492063496,0.5741392920804685
Adrian Andreev,1414.336372501029,1414.336372501029,1414.336372501029,1414.336372501029,319.0,158.0,24.3,175.0,0,8,0.4,0.25,0.25,0.25,14.336372501029018,14.336372501029018,14.336372501029018,14.336372501029018,0.6,1.0,1.0,1.2,2.375,2.375,0.47146341463414637,0.4978284058585003,0.4978284058585003,0.4800000000000001,0.4222222222222222,0.4222222222222222
Andrei Luzgin,1479.1352589473815,1400.0,1479.1352589473815,1479.1352589473815,1311.0,2.0,52.0,186.27336318231923,0,5,0.6,0.6,0.6,0.6,79.13525894738154,79.13525894738154,79.13525894738154,79.13525894738154,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
Freddy Murray,1400.0,1400.0,1400.0,1400.0,2000.0,0.0,22.1,186.27336318231923,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luis Perez Chete,1457.4936867542783,1457.4936867542783,1457.4936867542783,1457.4936867542783,2000.0,0.0,54.4,185.67156964873536,0,5,0.6,0.6,0.6,0.6,57.493686754278315,57.493686754278315,57.493686754278315,57.493686754278315,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
Lovro Zovko,1747.5174038099858,1736.5222525987385,1731.016779862112,1747.5174038099858,2000.0,0.0,44.1,190.0,0,61,0.4,0.45454545454545453,0.45454545454545453,0.45454545454545453,23.83069331565912,23.83069331565912,23.83069331565912,23.83069331565912,6.0,6.0,6.0,2.0,1.9090909090909092,1.9090909090909092,0.6141414141414141,0.5392108321252707,0.5392108321252707,0.5833333333333334,0.5235930735930736,0.5235930735930736
Conor Niland,1464.136139893063,1464.2777441067808,1431.8961063723862,1390.4913802067676,312.0,139.0,43.5,185.0,0,26,0.4,0.4,0.38461538461538464,0.38461538461538464,119.33276603380955,64.13613989306305,64.13613989306305,64.13613989306305,-0.6,-0.15,-0.34615384615384615,-0.4,-0.05,-0.2692307692307692,0.08,0.08666276346604215,0.06666366420464781,0.03333333333333333,0.05083333333333333,0.0391025641025641
Thomas Blake,1693.5733944154908,1698.231763327655,1694.009119221312,1694.009119221312,332.0,89.0,48.5,185.67156964873536,0,55,0.4,0.4,0.4,0.4,-0.43572480582110984,-0.43572480582110984,-0.43572480582110984,-0.43572480582110984,5.6,5.6,5.6,2.2,2.2,2.2,0.5628757136583223,0.5628757136583223,0.5628757136583223,0.54,0.54,0.54
Alexandru Andronachi,1400.0,1400.0,1400.0,1400.0,2000.0,0.0,42.1,185.67156964873536,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sergio Gutierrez Ferrol,1410.739623581937,1410.739623581937,1447.0291585942293,1410.739623581937,544.0,52.0,36.0,186.27336318231923,0,2,0.5,0.5,0.5,0.5,10.73962358193694,10.73962358193694,10.73962358193694,10.73962358193694,6.0,6.0,6.0,3.0,3.0,3.0,0.7431318681318682,0.7431318681318682,0.7431318681318682,0.5595238095238095,0.5595238095238095,0.5595238095238095
Matteo Viola,1504.0389020819032,1554.6160987765036,1428.8454322310763,1436.25878157918,218.0,228.0,38.1,188.0,0,16,0.2,0.25,0.25,0.25,59.44633132718286,59.44633132718286,59.44633132718286,59.44633132718286,0.6,1.8125,1.8125,5.0,5.0625,5.0625,0.610345242125481,0.6028083112153899,0.6028083112153899,0.47435897435897434,0.5095512126762127,0.5095512126762127
Dalibor Svrcina,1424.5882951427068,1424.5882951427068,1424.5882951427068,1424.5882951427068,194.0,315.0,22.3,178.0,0,5,0.4,0.4,0.4,0.4,24.588295142706784,24.588295142706784,24.588295142706784,24.588295142706784,0.6,0.6,0.6,3.6,3.6,3.6,0.6208062365522162,0.6208062365522162,0.6208062365522162,0.5621728271728272,0.5621728271728272,0.5621728271728272
Younes El Aynaoui,1810.267592581775,1993.710977668337,2006.8530939106677,2010.728034903592,2000.0,0.0,53.3,193.0,0,598,0.6,0.56,0.42,0.5,0.7497798886925011,-141.69617709913246,-231.76716260200897,-323.3216074165523,8.8,4.65,4.14,2.8,0.95,1.62,0.6191705895624114,0.4574679935895912,0.46212912723231936,0.445151515151515,0.3831060606060606,0.37921556221556224
Thai Son Kwiatkowski,1346.100892440199,1359.3828589017205,1346.100892440199,1400.0,477.0,89.0,30.5,188.0,0,6,0.0,0.0,0.0,0.0,-53.899107559800996,-53.899107559800996,-53.899107559800996,-53.899107559800996,9.0,8.333333333333334,8.333333333333334,5.0,4.833333333333333,4.833333333333333,0.6840850554058101,0.6638208795048418,0.6638208795048418,0.4557142857142857,0.42142857142857143,0.42142857142857143
William Kirkman,1400.0,1400.0,1400.0,1400.0,2000.0,0.0,27.1,185.67156964873536,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hugo Nys,1380.0318967758526,1400.0,1400.0,1380.0318967758526,2000.0,0.0,34.5,185.0,0,1,0.0,0.0,0.0,0.0,-19.9681032241474,-19.9681032241474,-19.9681032241474,-19.9681032241474,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
Thabo Ncube,1400.0,1400.0,1400.0,1400.0,2000.0,0.0,24.6,185.67156964873536,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minjong Park,1400.0,1400.0,1400.0,1400.0,2000.0,0.0,23.2,185.67156964873536,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ernests Gulbis,1684.4752933155894,1389.7125449496743,1532.195987072257,1389.137525478812,196.0,359.0,37.0,190.0,0,483,0.4,0.28,0.4,0.4,-96.16273712178167,-195.656888037292,-133.8675234840391,-164.87458128243725,3.8,6.4,8.28,3.0,4.75,4.92,0.44811330222289125,0.6531484805969707,0.7144664825256437,0.2861111111111112,0.5217745816275228,0.5272377769289534
Juan Carlos Gonzalez,1400.0,1400.0,1400.0,1400.0,2000.0,0.0,42.8,185.67156964873536,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Akira Santillan,1375.354072945594,1397.7758965446071,1381.2573237630154,1400.0,163.0,341.0,28.3,180.0,0,8,0.4,0.25,0.25,0.25,-24.645927054406002,-24.645927054406002,-24.645927054406002,-24.645927054406002,5.2,4.25,4.25,2.6,2.5,2.5,0.7340556408943505,0.7044002742612309,0.7044002742612309,0.38571428571428573,0.41607142857142854,0.41607142857142854
Rafael Eduardo Gonzalez Retana,1400.0,1400.0,1400.0,1400.0,2000.0,0.0,25.0,185.67156964873536,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Martin Damm,1894.8899982103658,1921.5259600457227,1894.8899982103658,1894.8899982103658,204.0,296.0,21.4,203.0,1,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Goodall,1328.5090942974387,1357.087673378789,1328.5090942974387,1384.8329872436773,215.0,229.0,39.6,188.0,0,15,0.2,0.06666666666666667,0.06666666666666667,0.06666666666666667,-71.49090570256135,-71.49090570256135,-71.49090570256135,-71.49090570256135,4.6,6.466666666666667,6.466666666666667,1.6,2.933333333333333,2.933333333333333,0.48170419794273006,0.5659983419143239,0.5659983419143239,0.28666666666666674,0.328015873015873,0.328015873015873
Alexander Skrypko,1393.2053847282864,1377.7067157834265,1398.8929089370058,1393.2053847282864,2000.0,0.0,39.2,185.67156964873536,0,6,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666,-6.79461527171361,-6.79461527171361,-6.79461527171361,-6.79461527171361,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
Nuno Borges,1708.9152649475182,1572.611136136169,1647.35833600639,1332.563262753592,33.0,1446.0,28.7,185.0,0,88,0.4,0.52,0.5,0.4431818181818182,103.09392816418699,101.67253629412107,174.6528243124319,308.91526494751815,8.2,6.4,5.82,5.8,3.7,2.84,0.6947682808465976,0.6996096366118988,0.7042890303771289,0.62,0.565064935064935,0.5612567987567987
David Ferrer,1818.0647863638658,1598.6704934694042,1753.3817554455989,1328.2230839649528,144.0,400.0,43.0,175.0,0,1117,0.6,0.4,0.44,0.5,-49.468221133941825,-155.00705636240264,-182.18595857214427,-235.21099833976655,2.8,1.7,2.12,3.4,3.45,4.22,0.6782772956679276,0.6652693662674277,0.6718545240587342,0.6190476190476193,0.5565476190476191,0.5835745088245088
Marcelo Filippini,1875.0008624348072,1875.0008624348072,1875.0008624348072,1875.0008624348072,420.0,56.0,57.9,178.0,0,51,0.0,0.0,0.0,0.0,-17.407377985761514,-17.407377985761514,-17.407377985761514,-17.407377985761514,3.0,3.0,3.0,1.0,1.0,1.0,0.65,0.65,0.65,0.75,0.75,0.75
Jorge Brian Panta Herreros,1393.890334772823,1393.890334772823,1393.890334772823,1393.890334772823,878.0,16.0,29.5,3.0,0,4,0.5,0.5,0.5,0.5,-6.109665227176947,-6.109665227176947,-6.109665227176947,-6.109665227176947,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
Alejandro Moro Canas,1432.2465087973874,1432.2465087973874,1400.0,1400.0,188.0,321.0,24.5,183.0,0,2,0.5,0.5,0.5,0.5,32.24650879738738,32.24650879738738,32.24650879738738,32.24650879738738,3.5,3.5,3.5,1.5,1.5,1.5,0.5775862068965517,0.5775862068965517,0.5775862068965517,0.6125,0.6125,0.6125
Samuel Fumi,1400.0,1400.0,1400.0,1400.0,2000.0,0.0,43.5,185.67156964873536,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Asim Shafik,1330.5837119768107,1366.7715861977467,1400.0,1400.0,2000.0,0.0,49.7,185.67156964873536,0,8,0.2,0.25,0.25,0.25,-69.41628802318928,-69.41628802318928,-69.41628802318928,-69.41628802318928,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sargis Sargsian,1776.4320753833579,1887.0966278690491,1910.9979635928842,1883.9223379830016,391.0,74.0,51.7,180.0,0,371,0.2,0.36,0.32,0.41,-106.81485503804947,-160.37097044703023,-215.77227042721552,-174.97462847156066,3.0,3.8,4.4,4.4,3.85,3.46,0.5581982616866338,0.6214095125338432,0.6389865300463766,0.5553968253968253,0.4834046509046509,0.4694830724830725
Peter Bertran,1404.0033526642103,1371.732571519634,1400.0,1404.0033526642103,552.0,52.0,29.5,183.0,0,2,0.5,0.5,0.5,0.5,4.003352664210297,4.003352664210297,4.003352664210297,4.003352664210297,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
